inicio,fim,alpha,beta,delta,theta,gamma
86125,86250,99.99999999999999,14.560324349418972,0.12467812389119015,28.643488455831683,0.0
86250,86375,100.0,18.775016090853313,0.0,18.085140612378435,0.24707886027234735
86375,86500,100.00000000000001,18.72185485538719,0.0,17.82173800833442,0.16306179490154232
86500,86625,100.0,27.213614086357698,0.0,18.70969810858167,0.30050217436813564
86625,86750,100.00000000000001,17.400320050082023,0.04663527329778194,13.938218601123657,0.0
86750,86875,100.0,23.88861091640224,0.0,20.51421284879707,0.23344442632344953
86875,87000,99.99999999999999,18.387085785103185,0.0,24.18936859800419,0.13072181301186303
87000,87125,100.0,20.060997168676206,0.3244932992737203,40.73263427971211,0.0
87125,87250,100.0,14.775864008104575,0.0,36.3382103326557,0.25974671494403473
87250,87375,100.0,18.567825119030765,0.0,28.12457657178406,0.1671985522075703
87375,87500,99.99999999999999,16.441888681907336,0.004280996527382008,10.412061965372692,0.0
87500,87625,99.99999999999999,15.603708172807533,0.0,6.788272908625828,0.010582042546870896
87625,87750,100.0,14.90374694215666,0.0,9.664027552428077,0.17663577991101595
87750,87875,100.00000000000001,19.168470381119366,0.0,23.44274455074657,0.006697221160340772
87875,88000,100.00000000000001,25.030044087558068,0.0,18.7902876786876,0.14090605368922354
88000,88125,100.0,23.825969608694557,0.0,12.008464627648149,0.03728361954959214
88125,88250,100.0,24.268703709376894,0.005373265394298388,15.938526826267593,0.0
88250,88375,99.99999999999999,35.74901542498455,0.0,24.273396260847957,0.18688917114632236
88375,88500,100.0,36.447179525969766,0.0,26.023494598471817,0.027074441303438723
88500,88625,100.0,40.616983198892314,0.0,26.86636421451503,0.35562161476983567
88625,88750,100.00000000000001,27.46850508331514,0.0,23.6136212222706,0.1937730145835359
88750,88875,100.0,24.76128386257796,0.04294479643668414,22.188474882928265,0.0
88875,89000,100.0,27.664557608347014,0.0,19.015365754761074,0.12700945228787008
89000,89125,100.0,22.132581173417535,0.0,16.906561018904444,0.2993656018073188
89125,89250,100.0,20.81524047353936,0.0,21.701232759862574,0.22924987160729648
89250,89375,100.0,13.982120053113979,0.0,24.363601691890107,0.45971550547764206
89375,89500,100.0,16.48309872793573,0.2734734129007099,32.5367868842117,0.0
89500,89625,100.0,16.19956546243331,0.0,18.961326601905665,0.07464497512167068
89625,89750,100.0,14.500557654104634,0.014757106750536098,17.069765082505185,0.0
89750,89875,100.00000000000001,17.622160029244483,0.0,16.422649062254628,0.1953142495636454
89875,90000,100.0,18.41009886486643,0.08383277494138586,16.292973614329384,0.0
90000,90125,100.0,25.716577523063435,0.0,14.77357747228323,0.1531474145049646
90125,90250,100.0,20.31328408660093,0.0,14.278573324211214,0.2096597224809478
90250,90375,100.0,15.34092491803209,0.0,17.336839099665667,0.01628240627222527
90375,90500,100.00000000000001,9.32613930513026,0.0,16.458652774870437,0.05115027531959476
90500,90625,100.0,12.360744391846216,0.0,17.858727916877946,0.03980132057125044
90625,90750,100.00000000000001,13.19475604175473,0.15164652424808828,20.7717741722356,0.0
90750,90875,100.0,17.19574919176047,0.0,26.856126279377136,0.08956293805086213
90875,91000,100.0,15.25443853332419,0.0,27.05830666445736,0.08934714289684542
91000,91125,100.00000000000001,16.158974315429308,0.0,22.56610255655386,0.2165125369339932
91125,91250,99.99999999999999,17.94296753160954,0.19608881106106657,24.914520308702,0.0
91250,91375,100.0,17.8748176886455,0.09159268051906633,25.249192964721225,0.0
91375,91500,100.0,23.886948559292797,0.0,30.432450061415903,0.042554005712853726
91500,91625,100.0,24.47940560726724,0.0,20.864467021101753,0.13138303831636344
91625,91750,100.0,23.089183662922707,0.0,15.696491210967299,0.19594020665011164
91750,91875,100.0,22.292537185190294,0.0,12.694773442266273,0.18900169414609214
91875,92000,100.0,22.0724826948672,0.0,18.039909177304306,0.1911949064979127
92000,92125,100.00000000000001,31.047499170854426,0.0,18.060547561580915,0.25753816025928083
92125,92250,100.00000000000001,29.931584667145493,0.0,22.630593699810206,0.27426999250022654
92250,92375,99.99999999999999,29.01042535655696,0.38124581766496457,19.153849812800548,0.0
92375,92500,100.0,30.794136623900677,0.11225669422433304,21.9838674071735,0.0
92500,92625,100.0,38.087771478207316,0.0,33.80333264350697,0.47495098225683996
92625,92750,100.0,45.22081348580004,0.0,46.8882112118734,0.4356577132540498
92750,92875,100.0,29.437800124192687,0.0,34.0262024811168,0.5126115710816486
92875,93000,99.99999999999999,23.193024302188,0.0,25.40166355892224,0.59195941146328
93000,93125,100.0,17.547018092220053,0.0,14.257474393195208,0.39840865376828233
93125,93250,100.0,13.181187355641427,0.0,13.880528400021456,0.463776828980341
93250,93375,100.0,12.998257592771463,0.0,11.553424314550536,0.3925173123615431
93375,93500,100.00000000000001,15.170435174082288,0.0,14.344114505774918,0.18313711072538602
93500,93625,100.0,25.19308730964112,0.0068733751762675155,14.861925149685282,0.0
93625,93750,100.0,25.80435256958322,0.0,21.88549137917494,0.061199378954111594
93750,93875,100.0,27.357337637122306,0.0,24.549241338891445,0.17695322491632287
93875,94000,100.00000000000001,21.573124717794208,0.0,22.475921622593336,0.20682197458796847
94000,94125,100.0,23.078793872948104,0.0,20.458398929523568,0.1846947627990454
94125,94250,100.0,27.00578132580914,0.0,21.066788313296982,0.2693700551059903
94250,94375,100.00000000000001,34.70239066189343,0.0,27.52550823737638,0.3700673403494402
94375,94500,99.99999999999999,35.94636727128063,0.0,26.41592121614359,0.12673697105631965
94500,94625,100.00000000000001,28.92165990136651,0.0,17.494064253370947,0.3930902676362774
94625,94750,100.0,12.066665394847284,0.0,7.612443885951754,0.18270273865280195
94750,94875,100.0,12.866144778290252,0.0,10.86595729118446,0.10170309401518812
94875,95000,100.00000000000001,14.875263201342177,0.0,12.436139707070042,0.1417135150967292
95000,95125,99.99999999999999,41.9905185171358,0.0,30.36320912138137,0.17009606890975593
95125,95250,99.99999999999999,64.31357556856325,0.06520067229974313,23.349669529216655,0.0
95250,95375,100.0,42.41575895789996,0.5234758871995108,21.916005858595604,0.0
95375,95500,100.0,27.605206908167283,0.0,14.486703820549726,0.06988720221274036
95500,95625,100.0,25.506834191037125,0.0,14.33919161903813,0.1942852119149256
95625,95750,100.00000000000001,20.089215425159527,0.0,12.14535367778788,0.15031802526253418
95750,95875,99.99999999999999,22.35235307869931,0.0,14.783366354429372,0.5589876829681242
95875,96000,100.00000000000001,16.70838155896795,0.0,14.318971125544687,0.37478935026874943
96000,96125,100.0,13.1343793757242,0.002426636115217873,14.03154716657251,0.0
96125,96250,100.00000000000001,13.83009910705893,0.0,14.774022361998037,0.11647665009480357
96250,96375,100.00000000000001,13.012850617794387,0.0,21.00102555588124,0.08824600325222376
96375,96500,100.00000000000001,18.651827244208917,0.0,26.60303371799556,0.17929512812186787
96500,96625,100.0,18.180193952785153,0.0,39.26849392219663,0.2771682781297643
96625,96750,99.99999999999999,27.363761296274348,0.0,42.256820654457876,0.30181057642088027
96750,96875,99.99999999999999,45.83824696351156,0.0,98.0632452248024,0.8432539711244365
96875,97000,89.16753528933998,51.59930505731647,0.0,100.0,0.3321681234428264
97000,97125,93.7963385692931,57.93570054524221,1.1305304413504755,100.0,0.0
97125,97250,100.0,54.09030402208787,0.6786481063441105,77.62774299826827,0.0
97250,97375,100.0,50.39751693961492,1.3411175820130137,84.07495742119269,0.0
97375,97500,100.0,35.444451941623896,0.8448806936186681,80.40225443258474,0.0
97500,97625,100.0,20.1167039006653,0.28986003236065105,39.0316159744904,0.0
97625,97750,100.0,18.35659178679816,0.046921111265722126,20.73282325643654,0.0
97750,97875,100.0,18.55335368349897,0.10810244666037738,18.89814852058624,0.0
97875,98000,100.00000000000001,23.355294411406383,0.1247352660358454,31.440387361906403,0.0
98000,98125,100.0,45.819748363654966,0.0,72.63855582199258,0.015380912087513465
98125,98250,100.0,50.76484618635015,0.0,79.92986095358219,0.060347235321329906
98250,98375,100.0,58.769217004106885,0.17589311849709666,88.8246910980237,0.0
98375,98500,100.00000000000001,62.353342839564164,0.3028232595435234,87.22804989445363,0.0
98500,98625,99.99999999999999,33.343621996084465,0.08928652417125171,35.72795299930402,0.0
98625,98750,99.99999999999999,22.633346096214137,0.0,25.270488753208603,0.15026590138879994
98750,98875,99.99999999999999,13.784095740550432,0.0,15.436949182728208,0.1446736680117483
98875,99000,99.99999999999999,12.622835697655512,0.0,19.22250683993755,0.0619512293770379
99000,99125,100.0,22.731602924775025,0.0,15.080731156059194,0.14069821038281538
99125,99250,99.99999999999999,34.04947587945967,0.28244837980608456,27.87052267337566,0.0
99250,99375,100.0,25.132292572723557,0.27149007465570413,24.67707715265053,0.0
99375,99500,100.0,18.35870360875701,0.40994146322788005,30.56288947646029,0.0
99500,99625,100.00000000000001,15.29672490380492,0.11058250778423079,23.485192429030576,0.0
99625,99750,100.0,20.539394786323157,0.06741333642322261,25.168721154426127,0.0
99750,99875,100.0,24.342849126611753,0.0,31.94823514447076,0.17265239241844282
99875,100000,100.0,32.43495293125095,0.0,53.325155827368505,0.028028411094533245
100000,100125,100.00000000000001,43.387598451752304,0.2725649465427651,98.97866511118639,0.0
100125,100250,95.3397880531473,43.0804478400844,0.2148568411474021,99.99999999999999,0.0
100250,100375,87.82412297823304,42.90992530480488,0.003069807732977825,100.0,0.0
100375,100500,79.72930516346982,45.198721410682346,0.0,99.99999999999999,0.579784139621875
100500,100625,100.0,48.92950059250728,0.0,98.51298727324563,1.3169145765017438
100625,100750,100.0,24.284991585890705,0.0,35.81227102970518,0.8755579552911779
100750,100875,100.00000000000001,23.403157331665792,0.0,25.835907585014763,0.1421393819691642
100875,101000,100.0,19.67378255040355,0.0,16.781315632276257,0.30206347052042476
101000,101125,100.0,25.520090889626502,0.0,22.624945653693644,0.3325469282690272
101125,101250,100.0,30.25871668477234,0.0,28.38641576426033,0.558184527313755
101250,101375,100.0,40.345567679383656,0.0,48.01507407362913,0.46065357955753206
101375,101500,100.0,35.145985209292796,0.0,34.59569968020337,0.48524372482039846
101500,101625,100.0,29.570038745146874,0.0,20.23926135847005,0.2768070211904296
101625,101750,100.0,22.52300362536275,0.0,12.047745121598705,0.10214122812286208
101750,101875,100.0,20.107631476082314,0.0,7.939344607906239,0.1273245578291349
101875,102000,99.99999999999999,16.86634282149101,0.0,6.284502053880631,0.09292951445220882
102000,102125,99.99999999999999,20.80093638953987,0.002182890143982652,8.02413421830695,0.0
102125,102250,99.99999999999999,21.863200751654958,0.0,14.719711459059178,0.36080424992844
102250,102375,99.99999999999999,27.330673832347422,0.0,18.444432374023602,0.10482693935180876
102375,102500,99.99999999999999,23.545182478530954,0.0,19.501569378654168,0.3588954908484834
102500,102625,99.99999999999999,21.930927487516115,0.08266512859096597,19.775991455651578,0.0
102625,102750,100.0,18.95709458871032,0.005103697625348236,25.426358245660968,0.0
102750,102875,100.0,23.355303890136494,0.09580334823903458,43.59695764438459,0.0
102875,103000,100.0,19.25243021946448,0.0,35.66068119797646,0.36417557143139434
103000,103125,100.0,17.305799002442992,0.0,35.821068226856916,0.1914859467735303
103125,103250,100.0,15.13968080443403,0.05553470457555021,19.92879539680186,0.0
103250,103375,100.0,14.188888327275661,0.021987012927127236,24.952292375787493,0.0
103375,103500,100.0,17.150360155120424,0.0,18.994520305810475,0.1644654958437643
103500,103625,100.00000000000001,15.922674910736518,0.0,19.39827021926565,0.04254218937314669
103625,103750,100.0,20.56413646251619,0.0,15.9361742477581,0.06981862875530592
103750,103875,100.00000000000001,15.766970482149562,0.12039079103316258,15.607024973032198,0.0
103875,104000,100.0,15.721934690569206,0.0,13.834673519909545,0.22727786888969542
104000,104125,100.0,23.099171257109617,0.0,10.499454157367238,0.23416464425716443
104125,104250,100.0,26.889642622457153,0.002871134742268633,17.480522068091116,0.0
104250,104375,100.0,26.74941907112892,0.4913571647221416,27.130914261966787,0.0
104375,104500,100.0,23.24156377632716,0.2021898249232325,42.54432914299769,0.0
104500,104625,100.0,17.72138245520927,0.0,24.75733137900633,0.1190974738520294
104625,104750,100.00000000000001,14.411725065132414,0.0,19.00395058042023,0.1462080398552929
104750,104875,100.00000000000001,13.05120398242229,0.0,10.098588220868233,0.07571400244498439
104875,105000,100.00000000000001,16.999592385916255,0.0,19.596243628608836,0.029907002915354364
105000,105125,99.99999999999999,19.257875237552017,0.0,16.61112446251735,0.13985038729034271
105125,105250,100.0,19.64308438698184,0.0,18.38912919886178,0.16207494260613314
105250,105375,100.0,18.85476563319885,0.0,27.147056629154573,0.09894773936675699
105375,105500,100.0,26.86311169568912,0.0,46.98089266602272,0.032253571694207395
105500,105625,100.0,25.262565894255896,0.0,44.43323240668329,0.013186661488361118
105625,105750,100.0,22.6710921185353,0.13040982373360144,31.977047936271884,0.0
105750,105875,100.0,24.006370138537157,0.0,31.573152540512993,0.49329871862158947
105875,106000,100.0,25.07156339533148,0.0,29.42768166641352,0.585189714262182
106000,106125,100.00000000000001,28.706770480495905,0.0,25.923118431710527,1.2327565635794782
106125,106250,100.0,25.808420556102863,0.0,18.351679946413373,1.0419782676348472
106250,106375,100.00000000000001,33.889158722464735,0.0,24.77746026242482,0.8630962965686946
106375,106500,100.00000000000001,40.87035786037748,0.0,32.772629961544986,1.3429870463217328
106500,106625,100.0,49.565533046531506,0.0,44.621201305250615,2.0173435393108314
106625,106750,100.0,43.54710686128672,0.0,44.638331914365736,1.63567072836264
106750,106875,99.99999999999999,45.046455790779305,0.0,58.03383225742206,1.445718004333453
106875,107000,100.0,27.48828393311593,0.07620472588647065,36.7076444557511,0.0
107000,107125,100.0,27.795317332543586,0.0,32.24156589430427,0.1684440493091679
107125,107250,100.0,25.939312695593056,0.0,25.82769072785276,0.3459369030393472
107250,107375,100.0,35.11164995861107,0.0,45.085862113504305,0.07173894695063154
107375,107500,100.0,53.36468398597031,0.0,42.306535263163696,0.7676313782386806
107500,107625,99.99999999999999,58.76050038716464,0.09868834182848185,63.13649349064033,0.0
107625,107750,99.99999999999999,54.79387871125702,0.0,36.8383438279994,0.35014169367762005
107750,107875,100.0,23.13696358615924,0.0,18.594269210077766,0.059892383851428976
107875,108000,100.00000000000001,20.456591164275316,0.0,12.716232006967543,0.2123372265709782
108000,108125,99.99999999999999,11.87380986569156,0.0,15.723227991127821,0.06115097714134371
108125,108250,100.0,22.643517932047388,0.7411615144054938,46.337093362036725,0.0
108250,108375,99.99999999999999,29.062439868062174,0.0,46.53659758671375,0.2237870535664544
108375,108500,100.00000000000001,41.066989977177066,0.0,56.494186875209294,0.09118318512948087
108500,108625,100.0,44.75232005553018,0.0,36.63327316219152,0.5257145167994939
108625,108750,100.0,55.24658639182962,0.0,41.54465405533714,0.674600783718354
108750,108875,100.0,58.40755527848073,0.0,62.67965332250423,0.5945669350263076
108875,109000,100.00000000000001,59.095956467560555,0.0,71.60586342990074,0.9286786132266298
109000,109125,100.0,51.59160072456967,0.0,56.5310876832804,0.39155143029164585
109125,109250,100.0,24.528867479520727,0.0,14.764098412516432,0.3939291391952897
109250,109375,100.0,20.780725125589743,0.0,12.005905323402207,0.1301824074544428
109375,109500,100.00000000000001,15.862716851606839,0.006054184608168145,11.875916191817703,0.0
109500,109625,99.99999999999999,23.527753185027297,0.028871442313371687,14.68759387798331,0.0
109625,109750,100.0,22.820691724036777,0.10730638977644597,13.321772998151072,0.0
109750,109875,100.0,22.530436747307764,0.09350510585029725,10.908422738581276,0.0
109875,110000,100.00000000000001,22.334383247915376,0.0,12.30754625447708,0.10470122241931634
110000,110125,100.0,29.41575571846337,0.0,16.718590583487103,0.4679202207966791
110125,110250,100.0,31.549876804485315,0.0,12.227619768246518,0.405373981867889
110250,110375,100.0,32.89475694723275,0.0,15.158674562751449,0.13563840013522643
110375,110500,100.0,32.89347585917336,0.22017573108471822,17.217544389170417,0.0
110500,110625,100.0,33.52952796355749,0.06843833379301067,28.105398834209275,0.0
110625,110750,100.0,16.052690993586477,0.0,18.421017234785957,0.029730420337630847
110750,110875,100.0,11.146188318272442,0.0,9.339834650249518,0.06862210712371253
110875,111000,100.0,9.476787177745107,0.0,8.960359878483676,0.12993683499218292
111000,111125,100.0,11.537727950065038,0.0,18.73329703742628,0.03082314720777124
111125,111250,100.0,27.51027258838094,0.0,45.828495231523576,0.5686471252545686
111250,111375,100.00000000000001,53.102569455713436,0.14291592567173783,62.661333846641874,0.0
111375,111500,100.00000000000001,36.87458795685201,0.2627256659100917,29.191369557736763,0.0
111500,111625,100.0,35.98286451092961,0.0,27.871075157100215,0.20001400652636225
111625,111750,100.0,32.634201524636104,0.11330338957675767,30.99089134369643,0.0
111750,111875,100.00000000000001,54.52852675897424,0.0,87.51546911358146,0.38213278182440247
111875,112000,76.0160629087005,46.88500633689189,0.0,100.0,0.3541359940873636
112000,112125,63.63251782061839,38.3574588194553,0.4346253715072179,100.0,0.0
112125,112250,70.71991660064273,47.685835632424,0.0,100.00000000000001,1.024167804041201
112250,112375,68.62393392319034,47.93063027206668,0.0,100.0,1.164366112329504
112375,112500,53.61359049185175,50.48418470155395,0.0,100.00000000000001,1.1355096760341647
112500,112625,61.54513549045589,61.219234667128134,0.0,100.0,1.3782747518413623
112625,112750,100.0,59.95290276563244,0.0,84.99894768751248,0.9152332025455814
112750,112875,100.0,48.25152391988092,0.0,65.63001473409297,0.6951369724146246
112875,113000,99.99999999999999,43.45842569470962,0.0,78.98895471048391,1.2217169346984313
113000,113125,100.0,46.80138084851368,0.1697793877795888,92.18805083373887,0.0
113125,113250,100.0,24.717280140164892,0.06310933522108964,44.10335425180716,0.0
113250,113375,100.0,24.75961262616407,0.1588628075381066,30.774377033993236,0.0
113375,113500,100.0,23.511376335821247,0.18340288603222255,19.649064233640114,0.0
113500,113625,100.0,48.01878831585091,0.0,61.66512448687187,0.288762130451778
113625,113750,100.00000000000001,44.51449323164593,0.2542198279433976,70.20668420120103,0.0
113750,113875,100.0,22.416491056738696,0.0,22.865560735634357,0.4090346000520698
113875,114000,100.00000000000001,22.84510735101419,0.0,13.495195773024335,0.14385386082749863
114000,114125,100.0,21.021615827088596,0.0,11.052925716439596,0.027388776797494685
114125,114250,100.0,23.584761113829376,0.0,13.5276282324774,0.3329533948003311
114250,114375,100.0,19.448753568000463,0.0,11.715187298936957,0.03076194941886512
114375,114500,100.0,15.93489469445205,0.0,11.647955967087247,0.1116285355890505
114500,114625,100.0,16.49157471637226,0.0,14.48354855046457,0.06526197002996953
114625,114750,100.0,18.844109807390048,0.0,15.120098563063335,0.046302242408141514
114750,114875,100.0,23.214799867283563,0.0,16.7101712232312,0.6060708207945956
114875,115000,100.0,25.51052488431753,0.0,20.579427123517352,0.7613958924929873
115000,115125,99.99999999999999,19.81599884936498,0.0,21.596398962734106,0.9733360684152239
115125,115250,100.0,26.981544863397353,0.0,31.38630311616762,0.6704204561639002
115250,115375,100.00000000000001,22.20412905276633,0.0,21.16836397134048,0.26119922210525126
115375,115500,100.0,23.20583665988206,0.08339870426169982,28.595127097381262,0.0
115500,115625,100.00000000000001,17.08612297162069,0.0,22.5617805595681,0.0461750367813038
115625,115750,100.00000000000001,23.990328356954162,0.0,24.45562240875703,0.2043808919553592
115750,115875,100.0,20.134245005925813,0.0,16.71543826724046,0.1466101529723
115875,116000,100.0,14.520115813177846,0.06247610397181286,10.487859696100932,0.0
116000,116125,100.0,8.302217179661453,0.15044899583485635,8.500192710683475,0.0
116125,116250,100.0,8.009987772647717,0.10815760994562323,10.19830347255038,0.0
116250,116375,99.99999999999999,13.268968341427914,0.3499603396090597,13.033762939927891,0.0
116375,116500,100.00000000000001,23.58099764162697,0.0,13.267163433397522,0.2257574641895549
116500,116625,100.00000000000001,23.025034961179163,0.0,12.546512988294808,0.2395109735990284
116625,116750,100.0,22.15196873385356,0.0,17.098641474366723,0.028141053037993524
116750,116875,99.99999999999999,20.808636370758297,0.2476372137860371,26.98512561957028,0.0
116875,117000,100.00000000000001,24.9999866624626,0.0,34.64560704890045,0.588235768890734
117000,117125,100.0,32.99242279286551,0.0,37.806143212858146,0.7998265678218361
117125,117250,100.0,41.36497160939389,0.0,47.764094094317905,1.0952914469895842
117250,117375,100.0,49.72798222153382,0.0,54.70288388158913,1.373069188189159
117375,117500,100.0,20.86187381035607,0.0,24.09955739939388,0.5999664082124627
117500,117625,99.99999999999999,16.030598738712015,0.0,16.404693205661527,0.39541768834733315
117625,117750,100.00000000000001,18.912047475585577,0.0,15.797471260105599,0.2839335016002992
117750,117875,100.00000000000001,26.92112708113361,0.0,15.451378590260141,0.1337780764772349
117875,118000,100.00000000000001,29.17199245100842,0.16094569972029477,14.561698086045388,0.0
118000,118125,100.00000000000001,22.53871382573261,0.0,11.511773490447268,0.08172826046668857
118125,118250,100.0,21.50559785944881,0.0,16.880333302630106,0.01604377907510035
118250,118375,100.0,31.51130306681451,0.27518023805041025,36.307924874002595,0.0
118375,118500,99.99999999999999,39.47330036057669,0.2433546670073803,41.98846386247147,0.0
118500,118625,100.0,39.06202037388323,0.0,43.00320392990667,0.2875183244105033
118625,118750,100.0,30.71394984176988,0.0,45.08743390154164,0.2358224299301973
118750,118875,99.99999999999999,28.428183478200083,0.0,48.970961687541646,0.6155357459090214
118875,119000,100.0,19.176274819662915,0.0,57.06155270280322,0.43808388705769186
119000,119125,100.0,25.08179521182552,0.0,67.8939462351847,0.6292162099745092
119125,119250,100.0,32.854491394698584,0.0,79.83268314725792,0.34335445203173554
119250,119375,100.00000000000001,47.34773052949137,0.26661188542639613,79.55178902369175,0.0
119375,119500,100.00000000000001,48.24467452845581,0.6869016805039911,83.65313984427338,0.0
119500,119625,100.0,44.75275222641985,0.6296524725902506,56.1133672929771,0.0
119625,119750,100.0,47.258284876878044,0.0,44.26798269796451,0.19743864737605887
119750,119875,100.00000000000001,31.48103464465305,0.0,15.579214233506699,0.09678203409377095
119875,120000,100.0,36.51100049380964,0.09548764906010737,13.258805710801179,0.0
120000,120125,100.0,35.91528894894536,0.2908814284653805,12.613330665134027,0.0
120125,120250,100.0,41.3160556588518,0.0,17.722605963974924,0.05088346411247935
120250,120375,100.0,38.29027543879907,0.0,22.84991033278295,0.48262836027868755
120375,120500,100.0,41.55857834133926,0.0,23.62935726107994,0.17393011852917306
120500,120625,100.0,55.853106980173095,0.0,39.609290294364705,0.6318860717536066
120625,120750,100.0,55.3208554434337,0.0,47.764706504549686,0.41901412886106815
120750,120875,100.00000000000001,50.21421898682873,0.25962514891724253,59.45650177825473,0.0
120875,121000,100.0,36.22681540625662,0.4425377069789096,28.641553941757575,0.0
121000,121125,100.0,24.235727139295708,0.0,16.416122763960338,0.10152779807192702
121125,121250,99.99999999999999,17.965632634612557,0.26879260750278816,13.036601085446568,0.0
121250,121375,100.00000000000001,15.565846224609254,0.0,13.642829811672133,0.012850158299691161
121375,121500,100.0,15.461820438521519,0.058529021933009795,14.438265229300022,0.0
121500,121625,99.99999999999999,18.065999707834642,0.0,16.466551049029828,0.19511346477384978
121625,121750,100.0,25.10167913196117,0.001091739070981701,17.13317890057243,0.0
121750,121875,100.0,22.94322469902034,0.13531430363459945,16.549152222509495,0.0
121875,122000,100.00000000000001,24.11828930398647,0.0,14.246693836580075,0.04701899188966141
122000,122125,99.99999999999999,17.415944547236226,0.0027796932599319923,10.611932074543724,0.0
122125,122250,99.99999999999999,21.275624039590877,0.0,11.73838606819507,0.17936070004449228
122250,122375,100.00000000000001,24.05200929118226,0.10381410122612839,14.303516780606532,0.0
122375,122500,99.99999999999999,30.864803318329727,0.009854193112979637,21.916332303951567,0.0
122500,122625,99.99999999999999,50.02618020574687,0.0,33.61873979065222,0.26678107156810416
122625,122750,100.0,50.315977257057554,0.0,43.70327584336365,0.6466815140178263
122750,122875,99.99999999999999,34.74638630772745,0.0,30.084048646782055,0.7782441102657214
122875,123000,100.0,34.865844262791406,0.0,36.67949347197455,0.8052014023868224
123000,123125,100.0,25.06263562754628,0.0,32.69641787449246,0.47151076837091066
123125,123250,99.99999999999999,36.5579708863597,0.0,36.52225436734901,0.2540500865402735
123250,123375,100.0,35.45993495227917,0.0,33.749721467436764,0.4734058448635685
123375,123500,100.0,37.38373634458829,0.048907618731214075,50.30759378297236,0.0
123500,123625,100.0,42.26211065681974,0.0,40.826499985857126,0.07129279712750752
123625,123750,99.99999999999999,39.11497051605483,0.0,37.31989934731876,0.18132861123150407
123750,123875,100.0,36.607885009915165,0.0,18.47783075003226,0.1383510308249853
123875,124000,100.00000000000001,28.317647165313772,0.0,19.968312178321582,0.50074374450972
124000,124125,99.99999999999999,26.618789092180478,0.0,20.64732033685267,0.5551465350711691
124125,124250,100.0,30.979757832863527,0.0,33.88417252155263,0.45591754688351416
124250,124375,99.99999999999999,37.15356852599563,0.0,71.1117679248885,0.9449429358875001
124375,124500,100.0,39.61309226691777,0.0,79.35979107207625,0.71390000608002
124500,124625,100.0,36.985219461091845,0.0,55.13041717167291,0.7516400946189701
124625,124750,99.99999999999999,40.36272914587394,0.0,32.359562667205246,0.3791057240307072
124750,124875,100.00000000000001,40.872510989745834,0.0,29.492673628567477,0.7559783907529173
124875,125000,100.00000000000001,30.909394201517447,0.0,18.053723314866893,0.4984908128551036
125000,125125,100.0,24.203296387242798,0.0,16.5877769641855,0.5266801828446891
125125,125250,100.0,23.040268307655772,0.0,15.288702232116352,0.9039180477962598
125250,125375,100.00000000000001,30.653054778037315,0.0,21.247888545469596,0.7068460061313289
125375,125500,99.99999999999999,33.958274184513414,0.0,17.48737600201163,0.6968298181524122
125500,125625,100.0,21.763715963788663,0.03399505317364471,14.321299545949106,0.0
125625,125750,100.0,16.93946116861736,0.0,13.317358178877635,0.05184002251858749
125750,125875,100.00000000000001,17.62066461119158,0.0,17.258805365749073,0.18884545923547363
125875,126000,99.99999999999999,24.222885780265372,0.0,22.059482571907054,0.11737892963375068
126000,126125,100.0,25.610791530813614,0.0,26.020287908482466,0.5392360196888738
126125,126250,100.0,14.222487231681182,0.0,21.39196475994858,0.26500844719812416
126250,126375,100.0,14.613478638748289,0.0,24.087373657187026,0.17361693008983747
126375,126500,100.0,15.97077037371319,0.11565000981637691,20.99781057447107,0.0
126500,126625,100.0,16.05506695432457,0.19469070360451146,28.596818405077666,0.0
126625,126750,100.0,18.820415428363763,0.019048683772785735,23.62762536308781,0.0
126750,126875,100.00000000000001,25.83469800033252,0.06540069412638844,24.248162836205722,0.0
126875,127000,100.0,27.379169264473052,0.0,11.80134996405162,0.13792826996385996
127000,127125,100.00000000000001,20.787240483772077,0.0,13.794756886993605,0.16788219874939742
127125,127250,100.0,19.235458609145986,0.0,17.187507509983103,0.11653106273119185
127250,127375,100.0,17.927519515468283,0.08124997917973531,19.90109123334427,0.0
127375,127500,99.99999999999999,27.31677043865038,0.0,18.494288539123897,0.25375566550732936
127500,127625,100.0,29.194009926413703,0.0,13.149850321659441,0.23990273041671095
127625,127750,99.99999999999999,19.663670078714887,0.0,12.699596650624718,0.06909153640669141
127750,127875,100.0,14.92817203212207,0.07880887593426389,11.450855213730218,0.0
127875,128000,99.99999999999999,15.697775826606378,0.08797677923015237,17.569640009945232,0.0
128000,128125,100.00000000000001,21.746977332304294,0.13158203227079918,25.603863778524204,0.0
128125,128250,100.0,31.11440478668874,0.028161300221552055,34.01770909924967,0.0
128250,128375,100.00000000000001,15.325609654797983,0.13934457663318267,22.09023889347095,0.0
128375,128500,100.00000000000001,15.37788394156808,0.0,20.04592003667726,0.279639715715104
128500,128625,100.00000000000001,15.868927733599909,0.0,20.278081137287945,0.03988932921448812
128625,128750,100.0,25.887798293792194,0.3356973799735664,21.037306152935727,0.0
128750,128875,100.00000000000001,32.583268133978066,0.0,25.718768941292545,0.14027960691318253
128875,129000,100.0,23.15307774013812,0.0,22.448739073909103,0.3156529830519362
129000,129125,100.0,20.952299119357416,0.0,19.774159046716598,0.37771934796733975
129125,129250,99.99999999999999,15.960014126815672,0.0,16.36603716211448,0.3339576674269217
